CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15721377,Chou,833.0,France,Female,34,3,144751.81,,,0,166472.81,0
15689952,Zuyeva,,Spain,Male,41,5,,1.0,0.0,1,,0
15771702,Roberts,567.0,France,Female,35,5,166118.45,2.0,1.0,0,127827.18,0
15723250,,,France,Male,42,8,,2.0,1.0,1,,0
15727829,McIntyre,,France,Male,42,2,,2.0,1.0,1,,0
15625461,Amos,,France,Female,45,1,,2.0,1.0,1,,0
15588944,Maughan,456.0,France,Female,63,1,165350.61,,0.0,0,140758.07,1
15659098,Toscano,,France,Male,30,7,,1.0,,0,,0
15698703,Doherty,628.0,Germany,Male,40,5,181768.32,2.0,1.0,1,129107.97,0
15791316,Boni,714.0,France,Male,35,3,0.0,2.0,1.0,1,95623.28,0
15637118,Burns,684.0,France,Male,33,4,140700.61,1.0,1.0,0,103557.93,0
15709136,Adams,620.0,France,Male,28,8,0.0,2.0,1.0,1,199909.32,0
15573278,Kennedy,743.0,France,Male,39,6,0.0,2.0,1.0,0,44265.28,0
15619343,Mahmood,561.0,France,Male,56,7,152759.0,2.0,1.0,0,133167.11,1
15723488,Watson,668.0,Germany,Male,47,7,106854.21,1.0,0.0,1,157959.02,1
15810891,Lorenzo,,France,Male,34,2,,2.0,0.0,1,,0
15585284,Thomson,604.0,Spain,Female,35,7,147285.52,,1.0,1,57807.05,0
15771477,Fiorentini,779.0,France,Male,49,9,106160.37,1.0,0.0,0,116893.87,0
15752801,Bradshaw,,Germany,Male,29,9,125961.74,,1.0,0,160303.08,1
15612187,Morin,547.0,Germany,Male,32,8,155726.85,1.0,1.0,0,67789.99,0
15588587,,752.0,France,Female,36,1,86837.95,1.0,1.0,1,105280.55,0
15778157,Murray,598.0,Spain,Male,27,8,90721.52,2.0,1.0,0,109296.18,0
15573348,Maclean,850.0,France,Male,35,9,102050.47,1.0,1.0,1,3769.71,0
15570932,Pirozzi,666.0,France,Male,43,7,137780.74,,1.0,1,119100.05,1
15775430,Tsou,651.0,Germany,Male,31,7,138008.06,,1.0,0,129912.74,0
15591047,Ma,,Spain,Female,47,6,,2.0,0.0,0,147278.43,1
15679810,Chapman,,France,Male,39,6,,2.0,1.0,0,160532.88,0
15634180,Holden,729.0,Germany,Male,26,4,97268.1,2.0,1.0,0,39356.38,0
15775293,Stephenson,680.0,France,Male,34,3,143292.95,,1.0,0,66526.01,0
15753847,Hawkins,645.0,Spain,Male,45,4,0.0,1.0,0.0,1,174916.85,1
15772381,Brient,589.0,Germany,Male,38,8,92219.21,,1.0,0,99106.97,0
15616330,Liao,,France,Male,31,4,0.0,2.0,1.0,0,189995.86,0
15633950,Yen,737.0,France,Male,41,1,101960.74,1.0,1.0,1,123547.28,0
15660429,,665.0,Spain,Female,42,2,156371.61,2.0,0.0,1,156774.94,1
15719827,O'Donnell,767.0,France,Male,36,3,0.0,1.0,0.0,0,65147.27,0
15580719,Davis,697.0,France,Female,23,10,0.0,2.0,1.0,1,79734.23,0
15725811,Lim,705.0,France,Male,25,0,97544.29,1.0,0.0,1,59887.15,0
15762238,Fraser,,Germany,Female,44,0,,2.0,0.0,1,34673.98,0
15758050,Madukwe,622.0,Spain,Male,37,4,0.0,2.0,1.0,0,4459.5,0
15814757,Carter,,Spain,Male,31,9,0.0,2.0,0.0,1,184061.17,0
15671172,Swain,623.0,France,Male,23,1,106012.2,2.0,0.0,1,191415.94,0
15751208,Pirozzi,684.0,Spain,Male,56,8,78707.16,1.0,1.0,1,99398.36,0
15675337,Forbes,,Germany,Female,34,5,,1.0,1.0,1,,1
15625929,Trevisan,762.0,France,Female,44,7,159316.64,,0.0,0,24780.13,0
15571873,Sung,655.0,France,Male,24,9,107065.31,1.0,1.0,1,51959.82,0
15618562,Woodward,,Germany,Female,40,0,,1.0,1.0,0,,1
15706464,White,667.0,Spain,Male,35,4,97585.32,,0.0,0,57213.46,0
15595447,Tuan,613.0,Spain,Male,39,8,118201.41,1.0,,0,23315.59,0
15779743,Onwuamaeze,633.0,France,Female,44,7,0.0,2.0,1.0,0,29761.29,0
15812272,Ugonna,693.0,Germany,Male,44,5,124601.58,,1.0,1,46998.13,1
15803886,Barber,629.0,Spain,Male,31,6,132876.55,1.0,1.0,1,130862.11,0
15778154,Kung,628.0,Germany,Male,50,4,122227.71,1.0,0.0,1,14217.77,1
15764866,Synnot,,Germany,Female,43,3,,3.0,1.0,0,,1
15709941,Feng,753.0,France,Male,46,8,0.0,3.0,1.0,0,90747.94,1
15641994,Meng,667.0,Germany,Male,43,1,103018.45,,1.0,0,32462.39,1
15768816,Shen,,Germany,Male,42,0,,2.0,1.0,0,,0
15788131,Atkins,653.0,France,Male,47,6,0.0,1.0,1.0,0,50695.93,1
15806956,Iqbal,746.0,Spain,Male,30,1,,1.0,0.0,0,11710.4,1
15764170,Pinto,,Germany,Male,44,4,,1.0,1.0,0,,1
15676242,Artemova,632.0,Spain,Male,31,3,,1.0,,0,82152.83,1
15661349,Perkins,633.0,France,Male,35,10,0.0,2.0,1.0,0,65675.47,0
15654851,Obialo,748.0,France,Male,44,2,92911.52,1.0,0.0,1,85495.24,0
15681332,Tate,,France,Female,43,6,,1.0,1.0,0,,1
15815271,Ritchie,755.0,Germany,Male,43,6,165048.5,3.0,1.0,0,16929.41,1
15742442,Udegbulam,705.0,Spain,Female,46,5,89364.91,1.0,0.0,1,139162.15,0
15735788,Chiagoziem,709.0,France,Male,31,6,0.0,2.0,1.0,1,71009.84,0
15793856,Abdulov,667.0,Spain,Female,36,3,121542.57,2.0,1.0,1,186841.71,0
15775590,Mackay,,Germany,Female,48,2,69329.47,1.0,0.0,0,102640.52,1
15646563,Wright,772.0,France,Female,35,9,0.0,1.0,0.0,1,25448.31,0
15596405,Udinese,546.0,Spain,Male,25,7,127728.24,2.0,1.0,1,105279.74,0
15738835,Slater,850.0,Germany,Male,38,7,,2.0,0.0,0,43801.27,0
15590623,Kovalyov,,Spain,Male,34,4,,2.0,1.0,1,,0
15786199,Hsing,535.0,France,Male,33,2,133040.32,1.0,1.0,1,110299.78,0
15599272,Harrington,795.0,France,Female,36,1,151844.64,,1.0,1,135388.89,0
15789371,Cattaneo,593.0,Germany,Female,41,4,119703.1,2.0,1.0,1,109783.29,0
15742378,Swaim,520.0,Germany,Male,32,5,110029.77,1.0,1.0,0,56246.69,0
15578866,Hughes,676.0,France,Female,43,2,0.0,1.0,1.0,1,55119.53,0
15733974,Mao,500.0,Spain,Male,37,9,125822.21,1.0,1.0,0,111698.0,0
15758035,Bateson,747.0,France,Male,61,7,155973.13,1.0,0.0,1,147554.26,0
15644005,Holman,571.0,France,Female,33,9,0.0,2.0,0.0,1,77519.62,0
15755521,Ma,660.0,France,Female,48,0,90044.32,2.0,0.0,1,187604.97,1
15572356,Tsai,689.0,Spain,Male,73,1,108555.07,1.0,0.0,1,167969.15,0
15709222,Chukwueloka,557.0,Spain,Male,34,3,0.0,1.0,0.0,1,123427.98,0
15584897,Kuo,639.0,France,Female,31,3,98360.03,1.0,0.0,0,20973.8,0
15768449,Ricci,634.0,France,Female,37,7,51582.5,2.0,1.0,1,184312.88,0
15671139,Brizendine,694.0,Spain,Male,39,0,107042.74,1.0,1.0,1,102284.2,0
15578977,Robinson,786.0,France,Male,34,9,0.0,2.0,1.0,0,144517.19,0
15733361,Davide,651.0,Germany,Female,45,6,86714.06,1.0,1.0,0,85869.89,1
15643696,Young,611.0,France,Male,49,3,0.0,2.0,1.0,1,142917.54,0
15598846,Shahan,700.0,France,Female,44,2,58781.76,1.0,1.0,0,16874.92,0
15795166,Creswell,618.0,Germany,Male,42,8,153572.31,,1.0,1,76679.6,0
15604196,Simpson,766.0,France,Male,32,6,185714.28,,1.0,1,102502.5,0
15641250,Calabresi,794.0,Spain,Male,38,9,,1.0,1.0,0,23596.24,0
15766609,Jowers,655.0,France,Female,47,10,0.0,2.0,1.0,0,167778.62,0
15781347,Okagbue,600.0,France,Female,41,1,0.0,2.0,1.0,1,91193.65,0
15593014,Evseyev,525.0,France,Male,33,1,112833.35,1.0,0.0,1,175178.56,0
15620341,Nwebube,,Germany,Male,44,9,,2.0,1.0,0,196261.64,0
15591344,Donnelly,715.0,Spain,Male,42,6,0.0,2.0,1.0,1,128745.69,0
15772604,Chiemezie,578.0,Spain,Male,36,1,157267.95,2.0,1.0,0,141533.19,0
15567860,Burrows,,Spain,Female,44,7,,2.0,1.0,0,45026.23,1
15598883,King,599.0,Spain,Female,37,2,0.0,2.0,1.0,1,143739.29,0
15788535,Tan,,Spain,Male,44,5,,1.0,1.0,0,,0
15656484,Woods,,France,Male,40,4,,2.0,1.0,1,,0
15701741,Williams,711.0,France,Female,39,3,152462.79,1.0,1.0,0,90305.97,0
15759021,Kay,685.0,France,Male,35,9,0.0,1.0,1.0,0,167033.83,0
15777743,Cattaneo,705.0,France,Female,39,3,92224.56,1.0,1.0,1,54517.25,0
15729771,Davide,799.0,Germany,Male,31,9,154586.92,1.0,0.0,1,88604.89,1
15710421,Baresi,774.0,Spain,Female,36,8,117152.3,,0.0,0,101828.39,0
15699911,Chapman,,Spain,Female,35,8,,1.0,1.0,0,,0
15802390,Willoughby,724.0,France,Female,34,2,0.0,2.0,1.0,1,118863.38,0
15623202,Maslov,704.0,Germany,Female,39,10,102556.18,,1.0,0,171971.25,1
15672397,Smith,598.0,France,Male,38,0,125487.89,1.0,0.0,0,158111.71,0
15741032,Tsao,,France,Male,48,5,,1.0,0.0,1,,0
15673529,Lombardo,645.0,Spain,Male,36,4,59893.85,2.0,,0,43999.64,0
15608528,Munro,,France,Female,68,9,,4.0,1.0,1,,1
15646764,Lorenzo,617.0,Germany,Female,58,3,119024.75,2.0,1.0,0,35199.24,1
15774857,Synnot,,France,Female,27,7,,2.0,1.0,0,,1
15681026,Lucciano,795.0,Germany,Female,33,9,104552.72,,1.0,1,120853.83,1
15605835,Rice,743.0,France,Male,37,8,69143.91,2.0,0.0,1,105780.18,0
15793723,Ch'iu,607.0,Germany,Male,32,9,144272.07,,1.0,0,176580.63,0
15660866,Chimaobim,640.0,France,Female,29,3,0.0,2.0,1.0,0,2743.69,0
15630698,Hay,745.0,France,Female,55,9,110123.59,1.0,0.0,1,51548.14,1
15726774,Field,563.0,France,Male,35,3,106250.72,1.0,0.0,0,39546.32,0
15629338,Collingridge de Tourcey,,Spain,Female,31,2,36566.96,1.0,1.0,0,103644.98,1
15737385,Curtis,800.0,Spain,Female,46,6,0.0,2.0,1.0,0,171928.04,0
15635597,Echezonachukwu,644.0,France,Male,33,8,0.0,2.0,1.0,1,155294.17,0
15736431,Congreve,494.0,Spain,Male,27,2,0.0,2.0,1.0,0,22404.64,0
15724145,,616.0,Germany,Male,29,8,149318.55,1.0,1.0,0,140746.13,0
15746333,Blake,562.0,France,Female,57,3,0.0,3.0,1.0,0,6554.97,1
15813144,Osborne,554.0,France,Female,26,7,92606.86,2.0,1.0,0,192709.69,0
15611729,Kerr,703.0,Germany,Male,39,1,141559.5,1.0,1.0,1,31257.1,1
15705544,Ma,633.0,France,Male,61,3,157201.48,,0.0,1,50368.63,0
15594556,Chuter,619.0,Spain,Male,52,8,0.0,2.0,1.0,1,123242.11,0
15788634,Romani,750.0,Spain,Female,37,2,113817.06,1.0,0.0,0,88333.74,0
15612193,Hsia,762.0,Spain,Male,29,10,115545.33,2.0,1.0,0,148256.43,0
15587233,Donoghue,457.0,France,Male,41,8,73700.12,3.0,1.0,1,185750.02,1
15677087,Green,662.0,France,Female,39,5,138106.75,1.0,0.0,0,19596.73,0
15608328,Sutherland,760.0,Spain,Female,41,6,0.0,2.0,0.0,0,101491.23,0
15729412,Holloway,682.0,France,Male,38,4,107192.38,1.0,1.0,1,15669.17,0
15728906,Ibekwe,634.0,France,Male,77,5,0.0,2.0,1.0,1,161579.85,0
15579112,Gibson,598.0,France,Male,47,2,0.0,2.0,1.0,1,186116.54,0
15605275,Ofodile,725.0,Germany,Male,45,8,116917.07,,0.0,0,173464.43,1
15670172,Padovesi,,France,Female,30,4,107879.04,1.0,0.0,1,196894.62,0
15581551,Yobachukwu,850.0,Spain,Male,41,8,132838.07,1.0,1.0,1,175347.28,0
15577598,Chiang,651.0,Spain,Male,23,4,115636.05,2.0,1.0,0,70400.86,0
15814035,Lawrence,601.0,France,Male,29,9,0.0,1.0,1.0,1,80393.27,0
15716347,Griffin,663.0,Germany,Male,37,7,143625.83,2.0,0.0,1,176487.05,0
15572777,Meng,780.0,Spain,Male,47,7,86006.21,1.0,1.0,1,37973.13,0
15651943,Richards,580.0,Spain,Female,65,1,,2.0,0.0,1,103182.46,0
15637650,Williams,549.0,France,Male,50,9,94748.76,2.0,0.0,1,13608.18,0
15645103,Su,812.0,Germany,Male,25,5,54817.55,1.0,1.0,0,131660.31,0
15773779,Jacka,593.0,Spain,Female,46,2,76597.79,1.0,1.0,1,54453.72,0
15766869,Uspenskaya,634.0,Germany,Male,37,1,89696.84,2.0,1.0,1,193179.88,0
15761525,Shaw,727.0,Spain,Female,31,10,,2.0,0.0,0,76614.04,0
15755405,Hudson,710.0,France,Male,43,9,128284.45,1.0,1.0,0,32996.89,1
15730688,Yu,548.0,France,Female,28,8,116755.5,2.0,1.0,1,158585.17,1
15628112,,771.0,Germany,Female,36,5,77846.9,1.0,0.0,0,99805.99,0
15711991,Chiawuotu,615.0,France,Male,30,8,0.0,2.0,0.0,0,3183.15,0
15680804,,850.0,France,Male,29,6,0.0,2.0,1.0,1,10672.54,0
15727299,Edgar,,Spain,Male,62,1,64119.38,1.0,1.0,1,76569.64,1
15652981,Robinson,600.0,Germany,Male,30,2,119755.0,1.0,1.0,1,21852.91,0
15706217,Kao,645.0,Germany,Male,28,7,117466.03,2.0,1.0,1,34490.06,0
15811327,Pan,700.0,Spain,Male,54,1,79415.67,1.0,0.0,1,139735.54,0
15739692,Tsui,679.0,France,Male,42,1,0.0,2.0,0.0,0,71823.15,0
15708608,Wallwork,799.0,France,Female,22,8,174185.98,,0.0,1,192633.85,0
15706463,Yang,597.0,France,Female,36,9,0.0,2.0,1.0,1,7156.09,0
15579777,Sazonova,850.0,France,Male,41,3,0.0,2.0,1.0,0,128892.36,0
15579062,Chu,707.0,France,Male,32,9,0.0,2.0,0.0,0,30807.02,0
15618410,,718.0,Germany,Male,26,7,147527.03,1.0,0.0,0,51099.56,0
15645353,Chubb,,France,Male,26,1,0.0,1.0,1.0,0,29818.2,0
15723706,Abbott,,France,Female,33,0,90124.64,1.0,1.0,0,137476.71,0
15762729,Ukaegbunam,745.0,Germany,Female,28,1,111071.36,1.0,1.0,0,73275.96,1
15631460,Swift,671.0,Spain,Female,42,3,0.0,2.0,,1,128449.33,0
15732113,Butters,671.0,Spain,Male,50,8,0.0,1.0,0.0,1,2560.11,0
15600821,Hardy,721.0,France,Male,69,2,108424.19,1.0,1.0,1,178418.35,0
15655961,Palermo,756.0,Germany,Male,27,1,131899.0,1.0,1.0,0,93302.29,0
15701687,,,Spain,Male,44,7,,3.0,0.0,0,57338.56,1
15708289,Graham,793.0,Spain,Male,25,3,100913.57,1.0,0.0,0,10579.72,0
15575002,Ferguson,,France,Male,29,4,,1.0,1.0,0,,0
15746422,Muir,636.0,France,Female,38,1,0.0,1.0,1.0,0,45015.38,0
15642137,Fang,695.0,Spain,Female,39,5,0.0,2.0,0.0,0,102763.69,0
15737310,Thompson,633.0,France,Male,29,10,130206.28,1.0,1.0,0,184654.87,0
15660679,,653.0,Spain,Female,38,9,149571.94,1.0,1.0,0,118383.18,0
15694556,Nkemakolam,684.0,France,Male,60,2,116563.58,1.0,1.0,0,120257.7,1
15569945,Horsley,,Spain,Male,29,1,0.0,2.0,1.0,0,69113.14,0
15754267,,697.0,Germany,Male,31,3,108805.42,2.0,0.0,1,123825.83,0
15675787,Rivera,505.0,France,Male,26,8,112972.57,1.0,1.0,0,145011.62,0
15593897,Carr,650.0,Spain,Male,25,7,160599.06,2.0,1.0,1,28391.52,0
15774179,Sutherland,,France,Male,37,6,,2.0,1.0,1,,0
15805151,Ginikanwa,,Germany,Male,31,2,89558.39,2.0,1.0,1,4441.54,0
15698528,Napolitani,599.0,Spain,Female,31,3,,1.0,1.0,1,130086.47,1
15763108,Davis,600.0,Germany,Male,53,7,106261.63,,1.0,0,93629.66,1
15646720,Tsui,628.0,Spain,Female,55,7,0.0,3.0,1.0,0,85890.75,1
15654156,Marcelo,722.0,Germany,Female,32,5,106807.64,1.0,1.0,1,76998.69,0
15699524,Howells,,France,Female,30,3,0.0,1.0,1.0,0,193984.6,0
15642709,Feng,,France,Female,30,9,,2.0,0.0,0,,0
15642934,Mason,669.0,Germany,Female,35,4,108269.2,2.0,1.0,0,174969.92,0
15674932,Cameron,757.0,Spain,Female,44,9,0.0,2.0,1.0,0,177528.92,0
15641773,Browne,580.0,Germany,Male,45,2,179334.83,,1.0,1,169303.65,0
15647570,Chung,640.0,Germany,Male,45,8,120591.19,,0.0,0,195123.94,0
15759499,Gardiner,598.0,France,Female,32,4,111156.52,1.0,1.0,1,167376.26,0
15762799,Alexander,720.0,Germany,Male,23,0,187861.18,,1.0,1,104120.17,0
15735572,Lawrence,,France,Male,59,9,,1.0,1.0,1,,1
15788776,Landor,588.0,Germany,Male,49,6,132623.76,3.0,1.0,0,36292.94,1
15703264,Chukwufumnanya,,France,Male,44,9,,1.0,1.0,0,,0
15694453,Walker,631.0,Germany,Male,37,9,131519.49,2.0,1.0,1,51752.18,0
15705313,Stange,,France,Female,33,2,,1.0,1.0,1,,0
15773792,Evans,662.0,France,Female,32,4,133950.37,1.0,1.0,1,48725.68,1
15730705,Chidubem,715.0,France,Male,37,9,165252.52,1.0,1.0,0,85286.3,0
15768471,Wagner,,Germany,Female,54,6,108755.0,1.0,1.0,0,40914.32,1
15768455,Young,679.0,France,Male,60,8,0.0,2.0,1.0,1,51380.9,0
15724428,Abel,544.0,France,Male,40,8,0.0,2.0,1.0,0,61581.2,0
15684592,Lamb,557.0,Spain,Male,42,4,0.0,2.0,,1,86642.38,0
15658972,Foster,,France,Female,40,8,,1.0,,0,102085.35,0
15641389,Shen,659.0,Germany,Male,48,4,123593.22,2.0,1.0,0,82469.06,1
15749669,Hargreaves,542.0,France,Female,31,3,0.0,2.0,1.0,1,115217.59,0
15671609,Ibeabuchi,701.0,France,Male,44,7,0.0,2.0,1.0,0,23425.78,0
15707918,Bentley,741.0,Germany,Female,36,0,127675.39,2.0,1.0,0,74260.16,0
15785782,Ugonna,513.0,Spain,Male,48,2,,1.0,,1,114709.13,1
15613471,Wiley,,Germany,Male,31,2,,2.0,1.0,1,,0
15756871,Capon,512.0,Spain,Male,39,3,0.0,1.0,1.0,0,134878.19,0
15788480,Pagnotto,786.0,Germany,Female,33,0,122325.58,1.0,0.0,0,34712.34,1
15766683,Coombes,549.0,Germany,Male,36,6,139422.37,,0.0,0,83983.39,1
15724543,Mao,597.0,France,Male,61,5,0.0,2.0,1.0,1,81299.17,0
15588560,Nwabugwu,569.0,Germany,Female,32,8,145330.43,,1.0,1,132038.65,0
15655952,Burke,,France,Male,47,2,0.0,2.0,1.0,1,97057.28,0
15748116,Zetticci,681.0,France,Female,29,2,148143.84,,1.0,1,52021.39,0
15648800,Paterson,731.0,Germany,Female,21,8,132312.06,1.0,1.0,0,106663.46,1
15630641,Shao,846.0,France,Female,37,6,127103.97,1.0,1.0,1,41516.44,0
15576824,Kennedy,564.0,Germany,Female,44,3,111760.4,,1.0,1,104722.47,1
15761348,Kuo,601.0,France,Female,38,0,0.0,2.0,1.0,0,165196.65,0
15722578,,685.0,Germany,Female,21,6,97956.5,,1.0,1,164966.27,0
15793693,Mahomed,694.0,France,Male,60,9,0.0,1.0,1.0,1,57088.97,0
15604804,Lu,,France,Female,33,7,127305.5,1.0,1.0,1,120037.36,0
15645717,Avdeeva,732.0,France,Male,62,2,,2.0,1.0,1,25438.87,0
15699963,Scott,571.0,France,Male,38,1,121405.04,,1.0,1,154844.22,0
15800856,Ewen,643.0,Spain,Male,34,3,83132.09,1.0,1.0,1,21360.88,0
15603135,Boni,,Germany,Female,59,3,,1.0,0.0,0,97939.4,1
15581748,Shen,754.0,Germany,Male,57,2,,2.0,1.0,1,70954.41,0
15667417,Tao,,France,Male,33,9,68193.72,1.0,1.0,0,19998.31,0
15694272,Nkemakolam,673.0,France,Male,30,1,64097.75,1.0,,1,77783.35,0
15661827,Brown,693.0,Spain,Female,45,4,0.0,2.0,1.0,1,26589.56,0
15771749,Duncan,653.0,Germany,Female,38,5,114268.22,,1.0,1,89524.83,0
15756277,Wilson,850.0,Germany,Female,43,8,92244.83,2.0,1.0,0,54949.73,0
15622217,Tu,,France,Female,38,8,,2.0,0.0,0,28226.15,1
15704378,Calabrese,655.0,Germany,Male,37,9,121342.24,1.0,1.0,1,180241.44,0
15651883,Genovesi,794.0,Germany,Female,55,6,115796.7,1.0,1.0,0,160526.36,1
15693088,Oliver,628.0,France,Female,37,9,0.0,2.0,1.0,1,34689.77,0
15581089,Knight,744.0,Spain,Male,35,7,0.0,2.0,1.0,1,43036.6,0
15687218,West,674.0,France,Female,27,4,79144.34,1.0,0.0,1,50743.83,0
15674398,Russo,,France,Male,38,3,,2.0,0.0,0,,0
15797227,Otutodilinna,754.0,France,Male,28,8,0.0,2.0,1.0,1,52615.62,0
15801062,Matthews,557.0,Spain,Female,40,4,0.0,2.0,0.0,1,105433.53,0
15763704,Docherty,692.0,Germany,Female,43,2,69014.49,2.0,0.0,0,164621.43,0
15692599,Chiemela,687.0,France,Male,34,5,128270.56,1.0,1.0,0,191092.62,0
15568328,Black,488.0,France,Female,22,6,0.0,2.0,1.0,1,66393.89,0
15589493,,716.0,Germany,Male,27,1,122552.34,2.0,1.0,0,67611.36,0
15792151,Hamilton,635.0,Spain,Female,37,3,0.0,2.0,1.0,0,91086.73,0
15815628,Moysey,,France,Female,37,8,,1.0,0.0,0,80215.2,0
15783816,Lori,,France,Female,28,5,,2.0,0.0,0,,0
15641175,,,Germany,Male,63,3,,3.0,0.0,0,,1
15723373,Page,643.0,Spain,Female,34,8,117451.47,,1.0,0,65374.86,0
15795124,Pan,726.0,Germany,Male,50,9,94504.35,1.0,0.0,1,5078.9,0
15744622,Osorio,822.0,France,Male,32,8,116358.0,1.0,1.0,0,108798.36,0
15657868,Serra,850.0,Germany,Male,40,6,94607.08,,1.0,0,36690.49,0
15630466,Maclean,797.0,France,Male,45,8,0.0,1.0,0.0,0,125110.02,0
15578375,Farrell,,France,Male,39,6,,2.0,0.0,0,134441.6,0
15643496,Randolph,730.0,France,Female,34,5,74197.38,2.0,1.0,0,96875.52,0
15806184,Burns,,Spain,Male,33,4,0.0,2.0,1.0,1,77550.18,0
15748589,Winter,,France,Female,30,9,,2.0,1.0,0,,0
15613216,Cameron,639.0,Spain,Female,39,1,,1.0,1.0,0,92455.96,0
15631709,,470.0,Spain,Female,31,2,101675.22,2.0,1.0,0,45033.75,0
15669899,Fitts,755.0,Germany,Female,45,7,135643.0,1.0,0.0,0,143619.52,1
15573086,Millar,564.0,France,Male,42,7,99824.45,1.0,1.0,1,36721.4,0
15688071,Collins,609.0,Spain,Male,53,10,0.0,1.0,1.0,1,154642.91,0
15798385,Grave,512.0,Spain,Female,46,3,0.0,2.0,1.0,1,56408.14,0
15710053,Neumayer,667.0,Germany,Female,44,5,140406.68,2.0,0.0,1,57164.19,0
15571476,Kelly,635.0,Spain,Male,38,0,103257.14,1.0,0.0,0,158344.63,0
15693162,Higgins,,France,Female,29,5,,1.0,0.0,0,,0
15637476,,683.0,Germany,Female,57,5,,1.0,0.0,0,9221.78,1
15658364,Laney,807.0,Germany,Female,40,1,134590.21,1.0,1.0,1,46253.65,0
15691785,Findlay,850.0,France,Male,61,1,0.0,1.0,1.0,0,53067.83,1
15607133,Shih,717.0,Spain,Female,49,1,110864.38,,1.0,1,124532.9,1
15607577,Roberts,663.0,Spain,Male,27,8,0.0,1.0,1.0,1,188007.99,0
15571302,Estep,,Germany,Male,72,5,,1.0,1.0,1,,0
15766289,Dickinson,751.0,France,Male,47,5,142669.93,2.0,1.0,0,162760.96,0
15584776,Shen,847.0,Spain,Female,37,9,,1.0,1.0,0,,0
15581197,Ricci,762.0,France,Female,51,3,99286.98,,0.0,1,85578.63,0
15627859,Nebeolisa,607.0,Germany,Male,29,7,102609.0,1.0,1.0,0,163257.44,0
15663194,Voronova,582.0,Germany,Female,40,3,110150.43,1.0,1.0,1,191757.65,1
15591995,Barry,757.0,Germany,Male,26,8,121581.56,,1.0,1,127059.04,0
15716082,Chukwubuikem,703.0,Spain,Male,39,6,,1.0,0.0,0,183656.12,0
15727811,Ts'ui,661.0,Germany,Female,47,0,109493.62,1.0,0.0,0,188324.01,1
15764661,Wang,,France,Male,33,2,,1.0,1.0,0,96420.58,0
15696231,Chiwetelu,635.0,France,Male,29,7,105405.97,1.0,1.0,1,149853.89,0
15604304,Perry,539.0,Germany,Female,34,4,91622.42,1.0,1.0,1,136603.42,0
15804002,Kovalev,,France,Female,33,1,,1.0,1.0,1,,0
15689044,Humphries,539.0,France,Male,37,2,127609.59,,1.0,0,98646.22,0
15775625,McKenzie,596.0,France,Male,47,6,0.0,1.0,1.0,0,74835.65,0
15675320,Leonard,758.0,Spain,Female,40,5,93499.82,2.0,,0,123218.81,0
15593454,Lambert,678.0,Spain,Female,40,4,,1.0,1.0,0,16618.76,0
15675522,Ko,628.0,Germany,Female,30,9,132351.29,2.0,1.0,1,74169.13,0
15729582,Fu,676.0,Germany,Male,48,3,80697.44,1.0,0.0,0,101397.86,0
15637993,Pokrovsky,711.0,France,Male,36,9,137688.71,1.0,1.0,1,46884.1,0
15673747,Ayers,,France,Female,22,8,0.0,1.0,0.0,1,167553.06,0
15572767,Shelby,,France,Male,29,2,,2.0,1.0,0,,0
15741633,Fuller,566.0,Spain,Male,32,10,147511.26,1.0,1.0,1,159891.03,0
15798885,Burns,585.0,France,Male,56,4,138227.19,2.0,1.0,1,55287.84,0
15790594,Bednall,535.0,France,Female,27,6,0.0,2.0,0.0,1,49775.58,0
15812832,Jideofor,562.0,Germany,Male,33,8,92659.2,2.0,1.0,0,1354.25,0
15657637,Ts'ui,696.0,Spain,Female,36,3,0.0,3.0,1.0,0,65039.9,0
15710397,Lin,584.0,France,Male,26,4,0.0,2.0,,0,147600.54,0
15702789,Carter,548.0,Germany,Male,32,5,175214.71,,1.0,1,155165.61,0
15683471,,691.0,France,Male,38,7,0.0,2.0,0.0,0,81617.4,0
15774328,Boni,,Germany,Male,40,1,,2.0,1.0,1,,0
15748352,Endrizzi,598.0,Spain,Male,34,0,104488.17,1.0,0.0,1,43249.67,0
15682268,Steere,676.0,Germany,Female,26,1,108348.66,1.0,0.0,0,60231.74,1
15746326,Fields,591.0,France,Male,43,3,0.0,2.0,0.0,1,198926.36,0
15623102,Nnaemeka,713.0,Spain,Male,38,6,,2.0,0.0,1,76038.38,0
15638159,Trentino,649.0,Spain,Female,36,6,86607.39,1.0,0.0,0,19825.09,0
15669501,Kuo,706.0,France,Male,35,5,0.0,2.0,1.0,1,81718.37,0
15662151,Gould,554.0,France,Male,40,4,0.0,1.0,0.0,1,168780.04,0
15595640,Rizzo,698.0,France,Male,37,8,0.0,2.0,0.0,0,145004.39,0
15731829,Simmons,616.0,France,Male,34,10,0.0,2.0,1.0,0,25662.27,0
15814236,Kay,,Spain,Female,38,1,,1.0,1.0,1,,0
15721207,Piazza,625.0,Germany,Male,42,6,100047.33,1.0,1.0,0,93429.95,0
15568360,Rolon,,Spain,Female,41,4,139840.36,1.0,1.0,1,163524.7,0
15666032,Mancini,568.0,Spain,Male,28,1,127289.28,1.0,0.0,0,45611.51,0
